subject,target
<http://dbpedia.org/resource/Lubomia>,3600.0
"<http://dbpedia.org/resource/Lubowidz,_Masovian_Voivodeship>",1798.0
"<http://dbpedia.org/resource/Lucas_Valley-Marinwood,_California>",6094.0
"<http://dbpedia.org/resource/Lucerne_Valley,_California>",5811.0
<http://dbpedia.org/resource/Luckau>,10477.0
<http://dbpedia.org/resource/Lucknow>,2817105.0
<http://dbpedia.org/resource/Ludbreg>,8478.0
<http://dbpedia.org/resource/Ludgeřovice>,4919.0
"<http://dbpedia.org/resource/Ludowici,_Georgia>",1703.0
"<http://dbpedia.org/resource/Lufkin,_Texas>",35067.0
<http://dbpedia.org/resource/Luganville>,16312.0
<http://dbpedia.org/resource/Lugavčina>,3384.0
<http://dbpedia.org/resource/Lugazi>,114163.0
<http://dbpedia.org/resource/Lugnano_in_Teverina>,1456.0
<http://dbpedia.org/resource/Luhansk>,425848.0
<http://dbpedia.org/resource/Luisago>,2532.0
<http://dbpedia.org/resource/Luján_de_Cuyo>,73058.0
<http://dbpedia.org/resource/Luleå>,77832.0
"<http://dbpedia.org/resource/Luling,_Louisiana>",12119.0
"<http://dbpedia.org/resource/Lumber_City,_Georgia>",1328.0
<http://dbpedia.org/resource/Lungavilla>,2420.0
"<http://dbpedia.org/resource/Luquillo,_Puerto_Rico>",20068.0
<http://dbpedia.org/resource/Lurup>,36053.0
"<http://dbpedia.org/resource/Lusk,_Dublin>",7786.0
<http://dbpedia.org/resource/Lutocin>,1000.0
<http://dbpedia.org/resource/Lutzerath>,1474.0
<http://dbpedia.org/resource/Lutín>,3211.0
"<http://dbpedia.org/resource/Luxemburg,_Wisconsin>",2515.0
<http://dbpedia.org/resource/Luxor>,506588.0
"<http://dbpedia.org/resource/Luxora,_Arkansas>",1178.0
<http://dbpedia.org/resource/Luzino>,6985.0
<http://dbpedia.org/resource/Lučenec>,27805.0
<http://dbpedia.org/resource/Lužec_nad_Vltavou>,1374.0
<http://dbpedia.org/resource/Lužice_(Hodonín_District)>,2900.0
<http://dbpedia.org/resource/Lyaskovets>,10314.0
<http://dbpedia.org/resource/Lydd>,6567.0
"<http://dbpedia.org/resource/Lyford,_Texas>",2611.0
"<http://dbpedia.org/resource/Lyncourt,_New_York>",4250.0
"<http://dbpedia.org/resource/Lyndon,_Kentucky>",11002.0
"<http://dbpedia.org/resource/Lyndon,_Vermont>",5981.0
"<http://dbpedia.org/resource/Lyneham,_Wiltshire>",4945.0
"<http://dbpedia.org/resource/Lynwood,_Illinois>",9007.0
"<http://dbpedia.org/resource/Lyons,_Colorado>",2033.0
<http://dbpedia.org/resource/Lysychansk>,103459.0
<http://dbpedia.org/resource/Lábod>,1878.0
<http://dbpedia.org/resource/Lány_(Kladno_District)>,2196.0
<http://dbpedia.org/resource/Lázně_Bělohrad>,3685.0
<http://dbpedia.org/resource/Långsele>,1584.0
<http://dbpedia.org/resource/Långshyttan>,1671.0
<http://dbpedia.org/resource/Löf>,1516.0
<http://dbpedia.org/resource/Löhne>,40627.0
<http://dbpedia.org/resource/Löningen>,13244.0
<http://dbpedia.org/resource/Løding>,3117.0
<http://dbpedia.org/resource/Lübeck>,218523.0
<http://dbpedia.org/resource/Lüdenscheid>,76347.0
<http://dbpedia.org/resource/Lüdinghausen>,24298.0
<http://dbpedia.org/resource/Lügde>,9776.0
<http://dbpedia.org/resource/Lünen>,88007.0
<http://dbpedia.org/resource/Lürschau>,1130.0
<http://dbpedia.org/resource/Lạng_Sơn>,200108.0
<http://dbpedia.org/resource/M'Bengué>,49928.0
<http://dbpedia.org/resource/Maardu>,15332.0
<http://dbpedia.org/resource/Maartensdijk>,5280.0
<http://dbpedia.org/resource/Maastricht>,277721.0
"<http://dbpedia.org/resource/Mabank,_Texas>",3035.0
<http://dbpedia.org/resource/Mabilo>,2298.0
"<http://dbpedia.org/resource/MacMasters_Beach,_New_South_Wales>",1294.0
"<http://dbpedia.org/resource/Macgregor,_Australian_Capital_Territory>",6796.0
<http://dbpedia.org/resource/Machagai>,21997.0
"<http://dbpedia.org/resource/Machias,_Washington>",1178.0
<http://dbpedia.org/resource/Machiques>,63000.0
<http://dbpedia.org/resource/Maciejowice>,1400.0
"<http://dbpedia.org/resource/Mackay,_Queensland>",80148.0
<http://dbpedia.org/resource/Mackenbach>,2018.0
"<http://dbpedia.org/resource/Maclean,_New_South_Wales>",2628.0
"<http://dbpedia.org/resource/Macomb,_Illinois>",19288.0
"<http://dbpedia.org/resource/Macy,_Nebraska>",1023.0
<http://dbpedia.org/resource/Madang>,29339.0
<http://dbpedia.org/resource/Maddaloni>,39248.0
"<http://dbpedia.org/resource/Maddington,_Western_Australia>",9136.0
"<http://dbpedia.org/resource/Madeira,_Ohio>",8726.0
"<http://dbpedia.org/resource/Madeira_Beach,_Florida>",4263.0
"<http://dbpedia.org/resource/Madeley,_Staffordshire>",4222.0
"<http://dbpedia.org/resource/Madelia,_Minnesota>",2308.0
"<http://dbpedia.org/resource/Madera,_California>",61416.0
<http://dbpedia.org/resource/Madhoganj>,12000.0
<http://dbpedia.org/resource/Madhyamgram>,196127.0
<http://dbpedia.org/resource/Madinani>,25054.0
"<http://dbpedia.org/resource/Madison,_Alabama>",42938.0
"<http://dbpedia.org/resource/Madison,_Maine>",4855.0
"<http://dbpedia.org/resource/Madison,_Mississippi>",24149.0
"<http://dbpedia.org/resource/Madison,_Nebraska>",2438.0
"<http://dbpedia.org/resource/Madison,_New_Jersey>",15845.0
<http://dbpedia.org/resource/Madona>,9394.0
"<http://dbpedia.org/resource/Maeser,_Utah>",2855.0
<http://dbpedia.org/resource/Magdalena_Apasco>,6148.0
<http://dbpedia.org/resource/Magdalena_Milpas_Altas>,11856.0
<http://dbpedia.org/resource/Magetan_Regency>,621000.0
"<http://dbpedia.org/resource/Maggie_Valley,_North_Carolina>",1150.0
<http://dbpedia.org/resource/Maglód>,10872.0
"<http://dbpedia.org/resource/Magnolia,_Texas>",1393.0
"<http://dbpedia.org/resource/Magog,_Quebec>",25358.0
"<http://dbpedia.org/resource/Magor,_Monmouthshire>",6140.0
<http://dbpedia.org/resource/Maguan_County>,367507.0
<http://dbpedia.org/resource/Magura_District>,918419.0
"<http://dbpedia.org/resource/Magway,_Myanmar>",289247.0
<http://dbpedia.org/resource/Mahaban>,8608.0
<http://dbpedia.org/resource/Mahaicony>,2000.0
<http://dbpedia.org/resource/Mahajanga>,220629.0
<http://dbpedia.org/resource/Maham>,18166.0
<http://dbpedia.org/resource/Mahardah>,17578.0
<http://dbpedia.org/resource/Mahates>,26075.0
<http://dbpedia.org/resource/Mahendragarh>,922088.0
"<http://dbpedia.org/resource/Mahina,_French_Polynesia>",14764.0
"<http://dbpedia.org/resource/Maida_Vale,_Western_Australia>",4499.0
"<http://dbpedia.org/resource/Maiden,_North_Carolina>",3310.0
<http://dbpedia.org/resource/Maidenhead>,67793.0
<http://dbpedia.org/resource/Mainaschaff>,8347.0
<http://dbpedia.org/resource/Maintal>,37920.0
"<http://dbpedia.org/resource/Maipú,_Buenos_Aires>",8865.0
<http://dbpedia.org/resource/Mairwa>,23565.0
"<http://dbpedia.org/resource/Maitland,_Florida>",15751.0
"<http://dbpedia.org/resource/Maize,_Kansas>",3420.0
"<http://dbpedia.org/resource/Majagua,_Cuba>",26617.0
<http://dbpedia.org/resource/Makassar>,1508154.0
<http://dbpedia.org/resource/Makedonski_Brod>,3740.0
<http://dbpedia.org/resource/Maksi>,98392.0
<http://dbpedia.org/resource/Maktar>,13576.0
<http://dbpedia.org/resource/Maków_Mazowiecki>,10262.0
<http://dbpedia.org/resource/Maków_Podhalański>,5738.0
<http://dbpedia.org/resource/Mala_Subotica>,5452.0
<http://dbpedia.org/resource/Mala_Vyska>,13132.0
<http://dbpedia.org/resource/Malabo>,297000.0
<http://dbpedia.org/resource/Malacca_City>,484885.0
"<http://dbpedia.org/resource/Malad_City,_Idaho>",2095.0
<http://dbpedia.org/resource/Malahide>,16550.0
<http://dbpedia.org/resource/Malakwal>,371869.0
"<http://dbpedia.org/resource/Malanda,_Queensland>",1985.0
<http://dbpedia.org/resource/Malborn>,1431.0
<http://dbpedia.org/resource/Malchin>,7573.0
<http://dbpedia.org/resource/Malente>,10493.0
<http://dbpedia.org/resource/Malinalco>,22970.0
<http://dbpedia.org/resource/Maliotenam>,1316.0
<http://dbpedia.org/resource/Malko_Tarnovo>,2449.0
"<http://dbpedia.org/resource/Mallow,_County_Cork>",12459.0
"<http://dbpedia.org/resource/Malone,_Florida>",2088.0
"<http://dbpedia.org/resource/Malone_(village),_New_York>",5911.0
"<http://dbpedia.org/resource/Malta,_Illinois>",1160.0
<http://dbpedia.org/resource/Malung>,5126.0
<http://dbpedia.org/resource/Malvan>,18648.0
"<http://dbpedia.org/resource/Malvern,_Victoria>",10066.0
<http://dbpedia.org/resource/Malå>,2050.0
"<http://dbpedia.org/resource/Mamatid,_Cabuyao>",50213.0
<http://dbpedia.org/resource/Mamit>,5261.0
<http://dbpedia.org/resource/Mammelzen>,1078.0
<http://dbpedia.org/resource/Mamou>,76269.0
<http://dbpedia.org/resource/Mamu_Kanjan>,37018.0
<http://dbpedia.org/resource/Manado>,432300.0
"<http://dbpedia.org/resource/Manali,_Chennai>",35248.0
<http://dbpedia.org/resource/Manalurpet>,7401.0
<http://dbpedia.org/resource/Manamadurai>,32500.0
"<http://dbpedia.org/resource/Manasota_Key,_Florida>",1229.0
<http://dbpedia.org/resource/Manatuto>,3692.0
"<http://dbpedia.org/resource/Manchester,_Iowa>",5179.0
"<http://dbpedia.org/resource/Manchester,_Kentucky>",1255.0
"<http://dbpedia.org/resource/Manchester,_Maryland>",4808.0
"<http://dbpedia.org/resource/Manchester,_Michigan>",2091.0
"<http://dbpedia.org/resource/Manchester,_New_York>",9395.0
"<http://dbpedia.org/resource/Manchester,_Tennessee>",10102.0
"<http://dbpedia.org/resource/Mandal,_Norway>",15600.0
<http://dbpedia.org/resource/Mandideep>,59654.0
"<http://dbpedia.org/resource/Manea,_Cambridgeshire>",2088.0
<http://dbpedia.org/resource/Manfalut>,82585.0
"<http://dbpedia.org/resource/Manga,_Burkina_Faso>",22943.0
<http://dbpedia.org/resource/Mangalore>,484785.0
"<http://dbpedia.org/resource/Mangan,_India>",4644.0
<http://dbpedia.org/resource/Mangulile>,9463.0
<http://dbpedia.org/resource/Mang‘it>,30700.0
"<http://dbpedia.org/resource/Manhasset_Hills,_New_York>",3592.0
"<http://dbpedia.org/resource/Manheim,_Pennsylvania>",4858.0
"<http://dbpedia.org/resource/Manhush,_Donetsk_Oblast>",8007.0
"<http://dbpedia.org/resource/Manila,_Arkansas>",3342.0
"<http://dbpedia.org/resource/Manitowoc,_Wisconsin>",33736.0
<http://dbpedia.org/resource/Manjeshwar>,8742.0
<http://dbpedia.org/resource/Manjo>,29683.0
"<http://dbpedia.org/resource/Manlius,_New_York>",32370.0
"<http://dbpedia.org/resource/Manly,_New_South_Wales>",15866.0
<http://dbpedia.org/resource/Mannargudi>,66999.0
"<http://dbpedia.org/resource/Manning,_Iowa>",1500.0
<http://dbpedia.org/resource/Mannum>,2644.0
"<http://dbpedia.org/resource/Manoora,_Queensland>",6027.0
"<http://dbpedia.org/resource/Manorhaven,_New_York>",6556.0
"<http://dbpedia.org/resource/Manpur,_Indore>",9200.0
<http://dbpedia.org/resource/Mansfeld>,10361.0
"<http://dbpedia.org/resource/Mansfield,_Arkansas>",1139.0
"<http://dbpedia.org/resource/Mansfield,_Massachusetts>",23184.0
"<http://dbpedia.org/resource/Mansfield,_Missouri>",1296.0
"<http://dbpedia.org/resource/Manson,_Washington>",1468.0
"<http://dbpedia.org/resource/Mantachie,_Mississippi>",1144.0
"<http://dbpedia.org/resource/Mantua,_Virginia>",7135.0
<http://dbpedia.org/resource/Manujan>,15634.0
"<http://dbpedia.org/resource/Manzanillo,_Cuba>",130789.0
"<http://dbpedia.org/resource/Maní,_Yucatán>",4146.0
"<http://dbpedia.org/resource/Mao,_Chad>",50000.0
"<http://dbpedia.org/resource/Mapimí,_Durango>",5623.0
<http://dbpedia.org/resource/Mapiri>,2561.0
"<http://dbpedia.org/resource/Maple_Glen,_Pennsylvania>",6742.0
<http://dbpedia.org/resource/Maputo>,1088449.0
"<http://dbpedia.org/resource/Maquoketa,_Iowa>",6141.0
<http://dbpedia.org/resource/Mar_del_Plata>,614350.0
<http://dbpedia.org/resource/Maracanaú>,226128.0
<http://dbpedia.org/resource/Maralal>,16281.0
<http://dbpedia.org/resource/Maraveh_Tappeh>,8671.0
<http://dbpedia.org/resource/Marazion>,1440.0
"<http://dbpedia.org/resource/Marble_Falls,_Texas>",6077.0
"<http://dbpedia.org/resource/Marbletown,_New_York>",5607.0
<http://dbpedia.org/resource/Marcali>,11216.0
<http://dbpedia.org/resource/Marchwiel>,1379.0
<http://dbpedia.org/resource/Marcignago>,2155.0
<http://dbpedia.org/resource/Marconia>,9258.0
"<http://dbpedia.org/resource/Marcus,_Iowa>",1117.0
"<http://dbpedia.org/resource/Mardi,_New_South_Wales>",3684.0
<http://dbpedia.org/resource/Marechal_Thaumaturgo>,13061.0
"<http://dbpedia.org/resource/Margaret_River,_Western_Australia>",6392.0
"<http://dbpedia.org/resource/Margate_City,_New_Jersey>",6354.0
"<http://dbpedia.org/resource/Margherita,_Assam>",26914.0
<http://dbpedia.org/resource/Margilan>,215400.0
<http://dbpedia.org/resource/Marhamat>,15810.0
<http://dbpedia.org/resource/Mariano_Balleza>,2087.0
"<http://dbpedia.org/resource/Maribyrnong,_Victoria>",12216.0
"<http://dbpedia.org/resource/Maricopa,_California>",1154.0
<http://dbpedia.org/resource/Marienfelde>,30151.0
<http://dbpedia.org/resource/Marienrachdorf>,1000.0
<http://dbpedia.org/resource/Mariestad>,15591.0
"<http://dbpedia.org/resource/Marietta-Alderwood,_Washington>",3906.0
"<http://dbpedia.org/resource/Marieville,_Quebec>",10094.0
<http://dbpedia.org/resource/Marigliano>,29915.0
<http://dbpedia.org/resource/Marijampolė>,36628.0
"<http://dbpedia.org/resource/Marina,_California>",19718.0
"<http://dbpedia.org/resource/Marina_del_Rey,_California>",8866.0
"<http://dbpedia.org/resource/Marino,_Lazio>",44142.0
"<http://dbpedia.org/resource/Marion,_Arkansas>",12345.0
"<http://dbpedia.org/resource/Marion,_Iowa>",34768.0
"<http://dbpedia.org/resource/Marion,_Ohio>",36837.0
"<http://dbpedia.org/resource/Marion,_South_Carolina>",6939.0
"<http://dbpedia.org/resource/Marion,_Virginia>",5968.0
"<http://dbpedia.org/resource/Maripa,_Venezuela>",5000.0
<http://dbpedia.org/resource/Mariánské_Lázně>,12800.0
<http://dbpedia.org/resource/Marjayoun>,3000.0
<http://dbpedia.org/resource/Markdorf>,12686.0
"<http://dbpedia.org/resource/Marks_Point,_New_South_Wales>",1731.0
<http://dbpedia.org/resource/Markt_Nordheim>,1158.0
<http://dbpedia.org/resource/Markt_Rettenbach>,3690.0
<http://dbpedia.org/resource/Markt_Schwaben>,11115.0
<http://dbpedia.org/resource/Markt_Taschendorf>,1064.0
<http://dbpedia.org/resource/Marktleugast>,3516.0
<http://dbpedia.org/resource/Markyate>,3135.0
"<http://dbpedia.org/resource/Marlboro_Township,_New_Jersey>",40191.0
"<http://dbpedia.org/resource/Marlborough,_Massachusetts>",38499.0
"<http://dbpedia.org/resource/Marlette,_Michigan>",1875.0
"<http://dbpedia.org/resource/Marlton,_New_Jersey>",10133.0
"<http://dbpedia.org/resource/Marmion,_Western_Australia>",2163.0
<http://dbpedia.org/resource/Marondera>,68017.0
"<http://dbpedia.org/resource/Marquette,_Michigan>",21355.0
"<http://dbpedia.org/resource/Marriott-Slaterville,_Utah>",1701.0
"<http://dbpedia.org/resource/Marsa,_Malta>",5454.0
<http://dbpedia.org/resource/Marsberg>,21151.0
"<http://dbpedia.org/resource/Marsden,_West_Yorkshire>",3499.0
"<http://dbpedia.org/resource/Marseilles,_Illinois>",5094.0
"<http://dbpedia.org/resource/Marshall,_Dane_County,_Wisconsin>",3862.0
"<http://dbpedia.org/resource/Marshall,_Michigan>",7088.0
"<http://dbpedia.org/resource/Marshall,_Virginia>",1480.0
"<http://dbpedia.org/resource/Marshallville,_Georgia>",1448.0
<http://dbpedia.org/resource/Martellago>,21223.0
<http://dbpedia.org/resource/Martfeld>,2828.0
"<http://dbpedia.org/resource/Martha_Lake,_Washington>",15473.0
"<http://dbpedia.org/resource/Martí,_Cuba>",23475.0
"<http://dbpedia.org/resource/Maryland,_New_South_Wales>",7694.0
<http://dbpedia.org/resource/Maryport>,11262.0
"<http://dbpedia.org/resource/Marysville,_Kansas>",3294.0
"<http://dbpedia.org/resource/Marysville,_Michigan>",9959.0
"<http://dbpedia.org/resource/Marysville,_Ohio>",22094.0
"<http://dbpedia.org/resource/Marysville,_Pennsylvania>",2534.0
"<http://dbpedia.org/resource/Maryville,_Illinois>",7487.0
<http://dbpedia.org/resource/Marzahn>,102398.0
<http://dbpedia.org/resource/María_Chiquita>,2415.0
<http://dbpedia.org/resource/Masaka>,103829.0
"<http://dbpedia.org/resource/Masaryktown,_Florida>",1040.0
<http://dbpedia.org/resource/Masaurhi>,241216.0
<http://dbpedia.org/resource/Masburg>,1090.0
"<http://dbpedia.org/resource/Mascot,_New_South_Wales>",14772.0
"<http://dbpedia.org/resource/Mascot,_Tennessee>",2411.0
<http://dbpedia.org/resource/Mashhad>,3372090.0
"<http://dbpedia.org/resource/Mashiko,_Tochigi>",23400.0
<http://dbpedia.org/resource/Masindi_Port>,10400.0
<http://dbpedia.org/resource/Maskanah>,15477.0
"<http://dbpedia.org/resource/Mason_City,_Iowa>",28079.0
"<http://dbpedia.org/resource/Masontown,_Pennsylvania>",3450.0
"<http://dbpedia.org/resource/Masonville,_Kentucky>",1014.0
<http://dbpedia.org/resource/Massagno>,3972.0
"<http://dbpedia.org/resource/Massanutten,_Virginia>",2291.0
"<http://dbpedia.org/resource/Massapequa_Park,_New_York>",17008.0
<http://dbpedia.org/resource/Massarosa>,22435.0
<http://dbpedia.org/resource/Massawa>,53090.0
"<http://dbpedia.org/resource/Mastic,_New_York>",15481.0
"<http://dbpedia.org/resource/Mastic_Beach,_New_York>",10936.0
"<http://dbpedia.org/resource/Masuda,_Shimane>",46892.0
<http://dbpedia.org/resource/Mata_de_São_João>,46392.0
<http://dbpedia.org/resource/Mata_del_Nance>,1172.0
<http://dbpedia.org/resource/Matadi>,306053.0
<http://dbpedia.org/resource/Mataguži>,1299.0
<http://dbpedia.org/resource/Matanzas>,145246.0
<http://dbpedia.org/resource/Matayaya>,1003.0
<http://dbpedia.org/resource/Matejče>,3394.0
<http://dbpedia.org/resource/Mateur>,32546.0
"<http://dbpedia.org/resource/Mathis,_Texas>",4942.0
<http://dbpedia.org/resource/Matsue>,205402.0
"<http://dbpedia.org/resource/Matsuura,_Nagasaki>",23566.0
"<http://dbpedia.org/resource/Mattawan,_Michigan>",1997.0
<http://dbpedia.org/resource/Mau_Aima>,19645.0
<http://dbpedia.org/resource/Maulden>,3132.0
"<http://dbpedia.org/resource/Maumelle,_Arkansas>",17163.0
<http://dbpedia.org/resource/Maumere>,52921.0
"<http://dbpedia.org/resource/Maun,_Botswana>",55784.0
<http://dbpedia.org/resource/Maur_Mandi>,31849.0
<http://dbpedia.org/resource/Mauraz>,1021.5
"<http://dbpedia.org/resource/Maxixe,_Mozambique>",123868.0
<http://dbpedia.org/resource/Maxsain>,1157.0
<http://dbpedia.org/resource/Mayakonda>,5723.0
"<http://dbpedia.org/resource/Mayer,_Arizona>",1497.0
"<http://dbpedia.org/resource/Mayer,_Minnesota>",1749.0
"<http://dbpedia.org/resource/Mayfield,_Kentucky>",10024.0
"<http://dbpedia.org/resource/Mayfield,_Pennsylvania>",1807.0
"<http://dbpedia.org/resource/Mayfield_West,_New_South_Wales>",1895.0
"<http://dbpedia.org/resource/Mays_Chapel,_Maryland>",11420.0
"<http://dbpedia.org/resource/Maywood,_California>",27395.0
<http://dbpedia.org/resource/Mačvanska_Mitrovica>,3896.0
<http://dbpedia.org/resource/Małkinia_Górna>,5200.0
<http://dbpedia.org/resource/Mały_Płock>,1051.0
<http://dbpedia.org/resource/Mbuji-Mayi>,3367582.0
"<http://dbpedia.org/resource/Mburucuyá,_Corrientes>",9012.0
<http://dbpedia.org/resource/Mbutuy>,1522.0
"<http://dbpedia.org/resource/McAlester,_Oklahoma>",18383.0
"<http://dbpedia.org/resource/McCall,_Idaho>",2991.0
"<http://dbpedia.org/resource/McCaysville,_Georgia>",1056.0
"<http://dbpedia.org/resource/McComb,_Mississippi>",12790.0
"<http://dbpedia.org/resource/McComb,_Ohio>",1648.0
"<http://dbpedia.org/resource/McCook,_Nebraska>",7698.0
"<http://dbpedia.org/resource/McCordsville,_Indiana>",4797.0
"<http://dbpedia.org/resource/McCullom_Lake,_Illinois>",1049.0
"<http://dbpedia.org/resource/McFarland,_California>",12707.0
"<http://dbpedia.org/resource/McGill,_Nevada>",1148.0
"<http://dbpedia.org/resource/McKeesport,_Pennsylvania>",19731.0
"<http://dbpedia.org/resource/McKenzie,_Tennessee>",5310.0
"<http://dbpedia.org/resource/McLeansboro,_Illinois>",2883.0
"<http://dbpedia.org/resource/McLoud,_Oklahoma>",4044.0
<http://dbpedia.org/resource/McMahons_Point>,2278.0
"<http://dbpedia.org/resource/McPherson,_Kansas>",13155.0
"<http://dbpedia.org/resource/Mead,_Colorado>",3405.0
"<http://dbpedia.org/resource/Meadow_Heights,_Victoria>",14842.0
"<http://dbpedia.org/resource/Meadows_Place,_Texas>",4660.0
"<http://dbpedia.org/resource/Meadview,_Arizona>",1224.0
<http://dbpedia.org/resource/Measham>,5209.0
<http://dbpedia.org/resource/Mecca>,1675368.0
"<http://dbpedia.org/resource/Mechanic_Falls,_Maine>",3031.0
"<http://dbpedia.org/resource/Mechanicsville,_Iowa>",1146.0
<http://dbpedia.org/resource/Mechterstädt>,1035.0
<http://dbpedia.org/resource/Medan>,2229408.0
<http://dbpedia.org/resource/Medchal>,38116.0
<http://dbpedia.org/resource/Meddersheim>,1381.0
<http://dbpedia.org/resource/Medebach>,8008.0
<http://dbpedia.org/resource/Medellín>,2427129.0
"<http://dbpedia.org/resource/Medford,_Massachusetts>",56173.0
"<http://dbpedia.org/resource/Medford,_Oregon>",74907.0
"<http://dbpedia.org/resource/Medford_Lakes,_New_Jersey>",4146.0
